row_origin,topic,feature_id,title,implementation_status,lifecycle_stage,adr_ids,spec_ids,code_paths,doc_paths,test_paths
registry,docs,feat:build-swagger-helper-surface-001,build_swagger helper surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:declared-surface-docs-extension-001,Declared-surface docs extension schema,partial,active,adr:1030,spc:2010;spc:2019,,.ssot/adr/ADR-1030-documentation-support-uses-canonical-metadata-sources.yaml;.ssot/specs/SPEC-2010-documentation-support.yaml;.ssot/specs/SPEC-2019-declared-surface-docs-extension-schema.yaml,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,docs,feat:docs-support-001,Canonical documentation support surfaces,implemented,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/reports/validation.report.json;.ssot/specs/SPEC-2010-documentation-support.yaml,pkgs/core/tigrbl_tests/tests/unit/test_http_route_registration.py;pkgs/core/tigrbl_tests/tests/unit/test_jsonrpc_openrpc.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_system_docs_builders.py
registry,docs,feat:json-schema-mount-surface-001,JSON Schema mount surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:json-schema-payload-surface-001,JSON Schema payload surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:json-schema-uix-surface-001,JSON Schema UIX surface,absent,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:mount-lens-helper-surface-001,mount_lens helper surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:mount-swagger-helper-surface-001,mount_swagger helper surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:openapi-mount-surface-001,OpenAPI mount surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:openapi-payload-surface-001,OpenAPI payload surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:openapi-uix-surface-001,OpenAPI UIX surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:openrpc-mount-surface-001,OpenRPC mount surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:openrpc-payload-surface-001,OpenRPC payload surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:openrpc-uix-surface-001,OpenRPC UIX surface,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:realtime-transfer-runtime-docs-export-parity-001,Realtime and transfer runtime/docs/export parity,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,docs,feat:surface-binding-family-emission-001,Declared-surface binding family emission,partial,active,adr:1030,spc:2019,,.ssot/adr/ADR-1030-documentation-support-uses-canonical-metadata-sources.yaml;.ssot/specs/SPEC-2019-declared-surface-docs-extension-schema.yaml,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,docs,feat:surface-binding-proto-emission-001,Declared-surface binding proto emission,partial,active,adr:1030,spc:2019,,.ssot/adr/ADR-1030-documentation-support-uses-canonical-metadata-sources.yaml;.ssot/specs/SPEC-2019-declared-surface-docs-extension-schema.yaml,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,docs,feat:surface-docs-cross-projection-parity-001,Declared-surface cross-projection parity,partial,active,adr:1030,spc:2010;spc:2019,,.ssot/adr/ADR-1030-documentation-support-uses-canonical-metadata-sources.yaml;.ssot/specs/SPEC-2010-documentation-support.yaml;.ssot/specs/SPEC-2019-declared-surface-docs-extension-schema.yaml,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,docs,feat:surface-metadata-omission-contract-001,Declared-surface metadata omission contract,partial,active,adr:1030,spc:2019,,.ssot/adr/ADR-1030-documentation-support-uses-canonical-metadata-sources.yaml;.ssot/specs/SPEC-2019-declared-surface-docs-extension-schema.yaml,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,docs,feat:surface-optional-metadata-emission-001,Declared-surface optional metadata emission,partial,active,adr:1030,spc:2019,,.ssot/adr/ADR-1030-documentation-support-uses-canonical-metadata-sources.yaml;.ssot/specs/SPEC-2019-declared-surface-docs-extension-schema.yaml,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,docs,feat:swagger-openapi-uix-001,Swagger OpenAPI UIX,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,docs,feat:tigrbl-lens-openrpc-uix-001,tigrbl-lens OpenRPC UIX,partial,active,,spc:2010,pkgs/core/tigrbl/tigrbl/system/docs/__init__.py;pkgs/core/tigrbl/tigrbl/system/docs/lens.py;pkgs/core/tigrbl/tigrbl/system/docs/openapi/mount.py;pkgs/core/tigrbl/tigrbl/system/docs/openrpc.py;pkgs/core/tigrbl/tigrbl/system/docs/swagger.py,.ssot/specs/SPEC-2010-documentation-support.yaml,
registry,lifecycle,feat:default-kernel-identity-001,Default kernel identity,partial,active,adr:1016;adr:1031;adr:1048,spc:2018,,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,lifecycle,feat:ensure-primed-idempotence-001,ensure_primed idempotence,partial,active,adr:1016;adr:1031;adr:1048,spc:2018,,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,lifecycle,feat:kernel-bootstrap-plan-parity-001,Kernel bootstrap and plan idempotence parity,partial,active,adr:1016;adr:1031;adr:1048,spc:2011;spc:2018,,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2011-appspec-harness-uvicorn-parity.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,lifecycle,feat:kernel-cache-invalidation-contract-001,Kernel cache invalidation contract,partial,active,adr:1016;adr:1031;adr:1048,spc:2018,,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,lifecycle,feat:kernel-prime-opview-cache-001,Kernel priming and OpView cache lifecycle,partial,active,adr:1016;adr:1031;adr:1048,spc:2018,pkgs/core/tigrbl_kernel/tigrbl_kernel/core.py,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,lifecycle,feat:kernel-priming-runtime-parity-001,Kernel priming runtime parity,partial,active,adr:1016;adr:1031;adr:1048,spc:2018,,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,lifecycle,feat:opview-on-demand-cache-reuse-001,OpView on-demand cache reuse,partial,active,adr:1016;adr:1031;adr:1048,spc:2018,,.ssot/adr/ADR-1016-kernel-plan-compilation-packing-fusion-compaction.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1048-kernel-priming-singleton-and-opview-cache-ownership.yaml;.ssot/specs/SPEC-2018-kernel-priming-and-opview-cache-lifecycle.yaml,
registry,operator,feat:backgroundtask-concrete-class-001,BackgroundTask concrete class,partial,active,adr:1041;adr:1058,spc:2041,,.ssot/adr/ADR-1041-operator-surface-boundary.yaml;.ssot/adr/ADR-1058-concrete-response-type-surface-boundary.yaml;.ssot/specs/SPEC-2041-concrete-response-type-surface.yaml,
registry,operator,feat:build-hooks-helper-surface-001,build_hooks helper surface,partial,active,adr:1002;adr:1004;adr:1009;adr:1010;adr:1046;adr:1047;adr:1052;adr:1053,spc:2028;spc:2042,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1004-specification-merge-precedence.yaml;.ssot/adr/ADR-1009-phase-model-and-phase-legality.yaml;.ssot/adr/ADR-1010-hook-model-and-selector-semantics.yaml;.ssot/adr/ADR-1046-endpoint-keyed-multiplexed-transport-bindings.yaml;.ssot/adr/ADR-1047-kernelplan-owned-transport-dispatch.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2028-hook-extension-surface.yaml;.ssot/specs/SPEC-2042-tigrbl-helper-facade-surface.yaml,
registry,operator,feat:canonical-op-upload-001,Canonical op upload,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,crates/tigrbl_rs_ops_realtime/src/verbs/upload.rs;pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py;pkgs/core/tigrbl_ops_realtime,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;reports/current_state/2026-04-08-phase3-feature-module-closure.md,pkgs/core/tigrbl_atoms/tests/test_sys_atoms.py
registry,operator,feat:eventstreamresponse-concrete-sse-class-001,EventStreamResponse concrete SSE class,partial,active,adr:1041;adr:1058,spc:2020;spc:2041,pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_event_stream_response.py;pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_response.py;pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_streaming_response.py,.ssot/adr/ADR-1041-operator-surface-boundary.yaml;.ssot/adr/ADR-1058-concrete-response-type-surface-boundary.yaml;.ssot/specs/SPEC-2020-operator-surface-framing-and-multipart-semantics.yaml;.ssot/specs/SPEC-2041-concrete-response-type-surface.yaml,
registry,operator,feat:fileresponse-concrete-response-class-001,FileResponse concrete response class,partial,active,adr:1041;adr:1058,spc:2041,pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_event_stream_response.py;pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_response.py;pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_streaming_response.py,.ssot/adr/ADR-1041-operator-surface-boundary.yaml;.ssot/adr/ADR-1058-concrete-response-type-surface-boundary.yaml;.ssot/specs/SPEC-2041-concrete-response-type-surface.yaml,
registry,operator,feat:hook-extension-surface-001,Hook extension surface,partial,active,adr:1004;adr:1009;adr:1010;adr:1052;adr:1053,spc:2028,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1004-specification-merge-precedence.yaml;.ssot/adr/ADR-1009-phase-model-and-phase-legality.yaml;.ssot/adr/ADR-1010-hook-model-and-selector-semantics.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2028-hook-extension-surface.yaml,
registry,operator,feat:hook-surface-attachment-ordering-001,Hook attachment and ordering behavior,partial,active,adr:1004;adr:1009;adr:1010;adr:1052;adr:1053,spc:2028,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1004-specification-merge-precedence.yaml;.ssot/adr/ADR-1009-phase-model-and-phase-legality.yaml;.ssot/adr/ADR-1010-hook-model-and-selector-semantics.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2028-hook-extension-surface.yaml,
registry,operator,feat:hook-surface-phase-selector-001,Hook phase and selector contract,partial,active,adr:1004;adr:1009;adr:1010;adr:1052;adr:1053,spc:2028,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1004-specification-merge-precedence.yaml;.ssot/adr/ADR-1009-phase-model-and-phase-legality.yaml;.ssot/adr/ADR-1010-hook-model-and-selector-semantics.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2028-hook-extension-surface.yaml,
registry,operator,feat:hook-surface-public-projection-001,Hook public and base projection,partial,active,adr:1004;adr:1009;adr:1010;adr:1052;adr:1053,spc:2028,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1004-specification-merge-precedence.yaml;.ssot/adr/ADR-1009-phase-model-and-phase-legality.yaml;.ssot/adr/ADR-1010-hook-model-and-selector-semantics.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2028-hook-extension-surface.yaml,
registry,operator,feat:hookbase-contract-001,HookBase contract,partial,active,adr:1002;adr:1053,spc:2026,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,operator,feat:hookbase-public-projection-001,HookBase public projection,partial,active,adr:1002;adr:1053,spc:2026,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,operator,feat:hookphase-vocabulary-001,HookPhase vocabulary,partial,active,adr:1003;adr:1052,spc:2025,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,operator,feat:hookspec-contract-001,HookSpec contract,partial,active,adr:1003;adr:1052,spc:2025,pkgs/core/tigrbl/tigrbl/hook/types.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_spec.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/hook_types.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,operator,feat:htmlresponse-concrete-response-class-001,HTMLResponse concrete response class,partial,active,adr:1041;adr:1058,spc:2041,pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_event_stream_response.py;pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_response.py;pkgs/core/tigrbl_concrete/tigrbl_concrete/_concrete/_streaming_response.py,.ssot/adr/ADR-1041-operator-surface-boundary.yaml;.ssot/adr/ADR-1058-concrete-response-type-surface-boundary.yaml;.ssot/specs/SPEC-2041-concrete-response-type-surface.yaml,
